product_no,store,supplier,product_description,product_division,product_category,product_subcategory,product_segment,sales_channel,total_gross_sales,total_returns,total_net_sales,total_cogs,total_gross_profit,total_qty_sold,total_transactions,current_qty_on_hand,current_inventory_value_at_cost,current_inventory_value_at_retail,inventory_data_issue_flag,gross_margin_pct,fast_moving_flag,slow_moving_flag,stockout_risk_flag,overstock_risk_flag
PROD-159591,STR-1234,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,239.99,0.0,239.99,135.12,104.87,3.0,3,0.0,0.0,0.0,0.0,0.4369765406891954,1,0,1,0
PROD-159591,STR-1235,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,299.98,0.0,299.98,180.16,119.82,4.0,4,0.0,0.0,0.0,0.0,0.3994266284418961,1,0,1,0
PROD-159591,STR-1237,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,239.99,0.0,239.99,135.12,104.87,3.0,3,0.0,0.0,0.0,0.0,0.4369765406891954,1,0,1,0
PROD-159591,STR-1253,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,149.99,0.0,149.99,90.08,59.910000000000004,2.0,2,0.0,0.0,0.0,0.0,0.39942662844189614,0,0,0,0
PROD-159591,STR-1255,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,90.0,0.0,90.0,45.04,44.96,1.0,1,0.0,0.0,0.0,0.0,0.4995555555555556,0,1,0,1
PROD-159591,STR-1305,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,327.48,0.0,327.48,225.2,102.28,5.0,5,0.0,0.0,0.0,0.0,0.3123244167582753,1,0,1,0
PROD-159591,STR-1308,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,173.97,0.0,173.97,135.12,38.85000000000001,3.0,3,0.0,0.0,0.0,0.0,0.22331436454561135,1,0,1,0
PROD-159591,STR-1335,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,119.98,0.0,119.98,90.08,29.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.24920820136689453,0,0,0,0
PROD-159591,STR-1338,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,119.98,59.99,59.99,45.04,14.950000000000003,1.0,3,0.0,0.0,0.0,0.0,0.24920820136689453,0,1,0,1
PROD-159591,STR-1344,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,49.99,0.0,49.99,45.04,4.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.09901980396079221,0,1,0,1
PROD-159591,STR-1348,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,159.99,0.0,159.99,90.08,69.91,2.0,2,1.0,45.04,90.0,0.0,0.43696481030064377,0,0,0,0
PROD-159591,STR-1350,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,59.99,0.0,59.99,45.04,14.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.24920820136689453,0,1,0,1
PROD-159591,STR-1369,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,209.98,0.0,209.98,135.12,74.86,3.0,3,0.0,0.0,0.0,0.0,0.35651014382322127,1,0,1,0
PROD-159638,STR-1006,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.99,0.0,39.99,21.0,18.990000000000002,1.0,1,0.0,0.0,0.0,0.0,0.47486871717929485,0,1,0,1
PROD-159638,STR-1010,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,29.99,0.0,29.99,21.0,8.989999999999998,1.0,1,0.0,0.0,0.0,0.0,0.29976658886295426,0,1,0,1
PROD-159638,STR-1044,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,59.98,29.99,29.99,21.0,8.989999999999998,1.0,3,0.0,0.0,0.0,0.0,0.29976658886295426,0,1,0,1
PROD-159638,STR-1107,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,59.989999999999995,0.0,59.989999999999995,42.0,17.99,2.0,2,0.0,0.0,0.0,0.0,0.2998833138856476,0,0,0,0
PROD-159638,STR-1145,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.99,0.0,39.99,21.0,18.990000000000002,1.0,1,0.0,0.0,0.0,0.0,0.47486871717929485,0,1,0,1
PROD-159638,STR-1148,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,59.98,0.0,59.98,42.0,17.979999999999997,2.0,2,0.0,0.0,0.0,0.0,0.29976658886295426,0,0,0,0
PROD-159638,STR-1157,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,59.98,0.0,59.98,42.0,17.979999999999997,2.0,2,0.0,0.0,0.0,0.0,0.29976658886295426,0,0,0,0
PROD-159638,STR-1198,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.99,0.0,39.99,21.0,18.990000000000002,1.0,1,0.0,0.0,0.0,0.0,0.47486871717929485,0,1,0,1
PROD-159638,STR-1237,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,9.99,0.0,9.99,21.0,-11.01,1.0,1,0.0,0.0,0.0,0.0,-1.102102102102102,0,1,0,1
PROD-159638,STR-1253,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,69.98,0.0,69.98,42.0,27.98,2.0,2,0.0,0.0,0.0,0.0,0.3998285224349814,0,0,0,0
PROD-159638,STR-1255,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,29.99,0.0,29.99,21.0,8.989999999999998,1.0,1,0.0,0.0,0.0,0.0,0.29976658886295426,0,1,0,1
PROD-159638,STR-1348,Vendor 0106,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,9.99,0.0,9.99,21.0,-11.01,1.0,1,0.0,0.0,0.0,0.0,-1.102102102102102,0,1,0,1
PROD-159639,STR-1010,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,64.96000000000001,0.0,64.96000000000001,84.0,-19.04,4.0,4,0.0,0.0,0.0,0.0,-0.29310344827586204,1,0,1,0
PROD-159639,STR-1044,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,69.98,0.0,69.98,42.0,27.98,2.0,2,0.0,0.0,0.0,0.0,0.3998285224349814,0,0,0,0
PROD-159639,STR-1107,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,69.98,0.0,69.98,42.0,27.98,2.0,2,1.0,21.0,60.0,0.0,0.3998285224349814,0,0,0,0
PROD-159639,STR-1114,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,29.99,0.0,29.99,21.0,8.989999999999998,1.0,1,0.0,0.0,0.0,0.0,0.29976658886295426,0,1,0,1
PROD-159639,STR-1145,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,109.94999999999999,0.0,109.94999999999999,105.0,4.949999999999996,5.0,5,0.0,0.0,0.0,0.0,0.04502046384720324,1,0,1,0
PROD-159639,STR-1148,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,29.99,0.0,29.99,21.0,8.989999999999998,1.0,1,0.0,0.0,0.0,0.0,0.29976658886295426,0,1,0,1
PROD-159639,STR-1157,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,149.96,0.0,149.96,84.0,65.96000000000001,4.0,4,0.0,0.0,0.0,0.0,0.43985062683382237,1,0,1,0
PROD-159639,STR-1198,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.98,29.99,9.990000000000002,21.0,-11.01,1.0,3,0.0,0.0,0.0,0.0,-1.1021021021021018,0,1,0,1
PROD-159639,STR-1237,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,59.94,0.0,59.94,126.0,-66.06,6.0,4,-1.0,-21.0,-60.0,1.0,-1.1021021021021022,1,0,0,0
PROD-159639,STR-1253,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,153.96,39.99,113.97,63.0,50.970000000000006,3.0,5,0.0,0.0,0.0,0.0,0.44722295340879187,1,0,1,0
PROD-159639,STR-1255,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,79.97,0.0,79.97,63.0,16.97,3.0,3,0.0,0.0,0.0,0.0,0.21220457671626858,1,0,1,0
PROD-159639,STR-1348,Vendor 0106,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,79.98,0.0,79.98,42.0,37.980000000000004,2.0,2,0.0,0.0,0.0,0.0,0.47486871717929485,0,0,0,0
PROD-159640,STR-1010,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.98,0.0,39.98,42.0,-2.0200000000000014,2.0,2,0.0,0.0,0.0,0.0,-0.050525262631315696,0,0,0,0
PROD-159640,STR-1044,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,69.98,0.0,69.98,42.0,27.98,2.0,2,0.0,0.0,0.0,0.0,0.3998285224349814,0,0,0,0
PROD-159640,STR-1107,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,49.97,0.0,49.97,63.0,-13.030000000000001,3.0,3,-1.0,-21.0,-60.0,1.0,-0.26075645387232343,1,0,0,0
PROD-159640,STR-1145,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,89.96,0.0,89.96,84.0,5.959999999999999,4.0,4,0.0,0.0,0.0,0.0,0.06625166740773676,1,0,1,0
PROD-159640,STR-1148,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,29.99,0.0,29.99,21.0,8.989999999999998,1.0,1,0.0,0.0,0.0,0.0,0.29976658886295426,0,1,0,1
PROD-159640,STR-1157,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.99,0.0,39.99,21.0,18.990000000000002,1.0,1,0.0,0.0,0.0,0.0,0.47486871717929485,0,1,0,1
PROD-159640,STR-1198,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,49.95,0.0,49.95,105.0,-55.05,5.0,5,2.0,42.0,120.0,0.0,-1.102102102102102,1,0,0,0
PROD-159640,STR-1237,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,37.98,0.0,37.98,42.0,-4.020000000000001,2.0,2,1.0,21.0,60.0,0.0,-0.10584518167456561,0,0,0,0
PROD-159640,STR-1253,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,149.96,0.0,149.96,84.0,65.96000000000001,4.0,4,0.0,0.0,0.0,0.0,0.43985062683382237,1,0,1,0
PROD-159640,STR-1348,Vendor 0106,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,59.98,0.0,59.98,42.0,17.979999999999997,2.0,2,0.0,0.0,0.0,0.0,0.29976658886295426,0,0,0,0
PROD-159641,STR-1006,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,29.99,0.0,29.99,21.0,8.989999999999998,1.0,1,0.0,0.0,0.0,0.0,0.29976658886295426,0,1,0,1
PROD-159641,STR-1010,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,59.98,0.0,59.98,42.0,17.979999999999997,2.0,2,0.0,0.0,0.0,0.0,0.29976658886295426,0,0,0,0
PROD-159641,STR-1107,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,99.97,0.0,99.97,63.0,36.97,3.0,3,0.0,0.0,0.0,0.0,0.36981094328298486,1,0,1,0
PROD-159641,STR-1114,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.99,0.0,39.99,21.0,18.990000000000002,1.0,1,0.0,0.0,0.0,0.0,0.47486871717929485,0,1,0,1
PROD-159641,STR-1145,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.98,0.0,39.98,42.0,-2.0200000000000014,2.0,2,0.0,0.0,0.0,0.0,-0.050525262631315696,0,0,0,0
PROD-159641,STR-1148,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,29.99,0.0,29.99,21.0,8.989999999999998,1.0,1,0.0,0.0,0.0,0.0,0.29976658886295426,0,1,0,1
PROD-159641,STR-1157,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,9.99,0.0,9.99,21.0,-11.01,1.0,1,0.0,0.0,0.0,0.0,-1.102102102102102,0,1,0,1
PROD-159641,STR-1198,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,79.97,0.0,79.97,63.0,16.97,3.0,3,0.0,0.0,0.0,0.0,0.21220457671626858,1,0,1,0
PROD-159641,STR-1237,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,29.99,29.99,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,1,0,1
PROD-159641,STR-1253,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,63.980000000000004,0.0,63.980000000000004,42.0,21.98,2.0,2,0.0,0.0,0.0,0.0,0.3435448577680525,0,0,0,0
PROD-159641,STR-1308,Vendor 0106,PROD-168017 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515889 Junior Apparel Cozy Pullovers Varied,Channel Alpha,19.99,0.0,19.99,21.0,-1.0100000000000016,1.0,1,0.0,0.0,0.0,0.0,-0.05052526263131574,0,1,0,1
PROD-159659,STR-1006,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,24.99,0.0,24.99,18.2,6.789999999999999,1.0,1,0.0,0.0,0.0,0.0,0.27170868347338933,0,1,0,1
PROD-159659,STR-1010,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,9.99,0.0,9.99,18.2,-8.209999999999999,1.0,1,0.0,0.0,0.0,0.0,-0.8218218218218217,0,1,0,1
PROD-159659,STR-1044,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,89.97,0.0,89.97,54.599999999999994,35.37,3.0,3,0.0,0.0,0.0,0.0,0.39313104368122703,1,0,1,0
PROD-159659,STR-1094,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,26.99,0.0,26.99,18.2,8.79,1.0,1,0.0,0.0,0.0,0.0,0.3256761763616154,0,1,0,1
PROD-159659,STR-1114,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,9.99,0.0,9.99,18.2,-8.209999999999999,1.0,1,0.0,0.0,0.0,0.0,-0.8218218218218217,0,1,0,1
PROD-159659,STR-1145,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,44.97,0.0,44.97,54.599999999999994,-9.629999999999999,3.0,3,0.0,0.0,0.0,0.0,-0.21414276184122746,1,0,1,0
PROD-159659,STR-1148,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,54.98,0.0,54.98,36.4,18.58,2.0,2,0.0,0.0,0.0,0.0,0.33794106947981084,0,0,0,0
PROD-159659,STR-1157,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,49.98,0.0,49.98,36.4,13.579999999999998,2.0,2,0.0,0.0,0.0,0.0,0.27170868347338933,0,0,0,0
PROD-159659,STR-1198,Vendor 0106,PROD-168012 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel,Junior Apparel Cozy Pullovers,Junior Apparel Cozy Pullovers Varied,SEG-515888 Junior Apparel Cozy Pullovers Varied,Channel Alpha,39.98,0.0,39.98,36.4,3.58,2.0,2,0.0,0.0,0.0,0.0,0.0895447723861931,0,0,0,0
